time,start,highest,lowest,end,vol,MA.MA1,MA.MA2,MA.MA3,MA.MA4,MA.MA5,MA.MA6,KDJ.K,KDJ.D,KDJ.J,MACD.DIF,MACD.DEA,MACD.MACD,
2016/08/03,85290,85700,83450,83880,698722,82942,81774,80999,74011.84,71676.09,73038.28,71.82,60.21,95.03,2178.12,2155.84,44.54
2016/08/04,84010,84500,81590,82100,796350,83084,81759,81240.5,74226.66,71787.41,73035.72,64.19,61.53,69.5,2033.13,2131.3,-196.34
2016/08/05,81600,83200,81590,82970,692210,83612,81934,81547,74452.84,71926.16,73030.28,63.22,62.09,65.46,1965.77,2098.2,-264.85
2016/08/08,82700,84890,82110,84430,773628,83712,82325,81803.5,74691.16,72074.25,73037.52,69.05,64.41,78.31,2007.06,2079.97,-145.81
2016/08/09,84400,84790,83300,83790,709644,83434,82765,81935,74950.16,72219.16,73045.56,68.96,65.93,75.03,1965.49,2057.07,-183.16
2016/08/10,83450,84700,83100,84190,747168,83496,83219,82123,75205.84,72365.09,73060.96,70.02,67.29,75.48,1942.43,2034.15,-183.43
2016/08/11,84500,85250,83090,83330,971948,83742,83413,82201,75437.84,72500.16,73069.88,61.6,65.39,54.01,1833.63,1994.04,-320.83
2016/08/12,83300,83900,82600,83100,749318,83768,83690,82296,75679.5,72619.91,73077.52,53.31,61.37,37.2,1709.13,1937.06,-455.85
2016/08/15,82080,82500,80520,80850,983504,83052,83382,82296.5,75886.5,72721.16,73077.8,37.67,53.47,6.06,1412.63,1832.17,-839.08
2016/08/16,81310,82050,81120,81490,611550,82592,83013,82277,76102.66,72829,73080.96,31.95,46.29,3.25,1215.29,1708.8,-987.02
2016/08/17,81380,81700,80660,81170,684610,81988,82742,82258,76335.84,72940.34,73076.84,25.88,39.49,-1.34,1021.3,1571.3,-1100
2016/08/18,81050,81770,80260,81440,733912,81610,82676,82217.5,76576.16,73058.25,73073.12,25.13,34.7,6,879.21,1432.88,-1107.34
2016/08/19,81530,81740,80900,81540,498222,81298,82533,82233.5,76821.5,73179.25,73068.52,25.31,31.57,12.78,765.84,1299.47,-1067.26
2016/08/22,81400,82140,80500,80590,602994,81246,82149,82237,77044.16,73285.84,73060.12,19.08,27.41,2.41,592.52,1158.08,-1131.13
2016/08/23,80520,81480,80360,81110,412270,81170,81881,82323,77272.84,73387.16,73055.36,18.4,24.4,6.38,491.44,1024.75,-1066.63
2016/08/24,81270,81580,80670,80980,425210,81132,81560,82389.5,77499.84,73483.66,73047.76,18.86,22.55,11.46,396.28,899.06,-1005.55
2016/08/25,81120,81320,77550,78450,1062506,80534,81072,82242.5,77672.5,73542.84,73037.04,18.63,21.25,13.4,115.39,742.32,-1253.87
2016/08/26,77900,78790,77850,78310,466932,79888,80593,82141.5,77858.5,73584.5,73022.84,17.94,20.14,13.53,-117.16,570.43,-1375.18
2016/08/29,78310,79280,77990,78570,604124,79484,80365,81873.5,78044.16,73642,73014.52,19.37,19.89,18.33,-277.29,400.88,-1356.35
2016/08/30,78610,78970,78000,78150,356702,78892,80031,81522,78220.84,73715.91,73005.64,17.27,19.01,13.78,-433.09,234.09,-1334.35
2016/08/31,77980,78710,77890,78060,434898,78308,79720,81231,78372,73792,73010.68,15.22,17.75,10.15,-557.4,75.79,-1266.38
2016/09/01,78000,79200,77980,78810,531406,78380,79457,81066.5,78539.16,73870,73031.52,19.29,18.26,21.36,-588.61,-57.09,-1063.04
2016/09/02,78530,80480,78380,79820,731232,78682,79285,80909,78721.34,73957.59,73053.36,31.64,22.72,49.47,-525.79,-150.83,-749.92
2016/09/05,80020,80840,80020,80230,565786,79014,79249,80699,78886.84,74056.75,73069.64,43.26,29.57,70.64,-437.87,-208.24,-459.26
2016/09/06,80370,81120,79500,81040,553620,79592,79242,80561.5,79063.84,74164.59,73079.36,59.7,39.61,99.87,-299.38,-226.47,-145.83
2016/09/07,80910,81300,80360,80920,533470,80164,79236,80398,79225.16,74267.75,73095.8,69.46,49.56,109.26,-197.05,-220.58,47.07
2016/09/08,81150,81420,80580,80980,447436,80598,79489,80280.5,79401.16,74360.41,73116.48,75.49,58.2,110.05,-109.84,-198.43,177.19
2016/09/09,81400,81550,80850,81320,426516,80898,79790,80191.5,79565.66,74470.66,73135.72,81.56,65.99,112.71,-13.13,-161.37,296.48
2016/09/12,81400,81460,78500,78710,619392,80594,79804,80084.5,79668.84,74556.16,73142.56,61.84,64.61,56.31,-145.42,-158.18,25.52
2016/09/13,78820,79750,78680,79310,416320,80248,79920,79975.5,79784.16,74648.25,73155.04,53.65,60.95,39.03,-199.55,-166.46,-66.18
2016/09/14,79190,79500,78020,78280,486080,79720,79942,79831,79876.16,74732.84,73157,38.22,53.38,7.91,-321.84,-197.53,-248.62
2016/09/19,77990,79360,77960,78960,256726,79316,79957,79707,79991.34,74820.25,73158,34.76,47.17,9.95,-359.75,-229.98,-259.55
2016/09/20,79100,80700,79030,80610,541658,79174,80036,79660.5,80160.34,74924.34,73162.8,47.78,47.38,48.6,-253.73,-234.73,-38
2016/09/21,80690,80980,80110,80510,398448,79534,80064,79656.5,80308,75026.16,73171.8,55.53,50.09,66.41,-175.73,-222.93,94.39
2016/09/22,80850,82560,80520,81700,652968,80012,80130,79686,80460,75150.84,73190.76,64.12,54.77,82.83,-17.71,-181.88,328.35
2016/09/23,82260,82650,81800,82620,446672,80880,80300,79768,80612.84,75287.25,73205.44,75.87,61.8,104,179.7,-109.57,578.53
2016/09/26,82660,82850,81400,81480,541690,81384,80350,79919.5,80722.66,75413.41,73217,74.57,66.06,91.6,241.38,-39.38,561.51
2016/09/27,81550,82730,80200,82700,713616,81802,80488,80139,80841.66,75555.16,73236.24,82.03,71.38,103.32,384.27,45.35,677.83
2016/09/28,82880,82980,81510,82090,725532,82118,80826,80315,80889.16,75683.34,73252.16,82.11,74.96,96.41,443.17,124.91,636.52
2016/09/29,81920,83610,81570,81860,683474,82150,81081,80500.5,80910.16,75806.75,73271.24,77.75,75.89,81.47,465.93,193.12,545.63
2016/09/30,81800,81990,80430,81380,525812,81902,81391,80666.5,80965.5,75923,73289.8,68.94,73.57,59.67,440.16,242.52,395.26
2016/10/10,80720,81860,80200,81660,284498,81938,81661,80809,81038.66,76034.91,73309.4,60.72,69.29,43.58,437.28,281.48,311.61
2016/10/11,81470,82970,81470,82840,560184,81966,81884,80960,81138.66,76150.25,73332.36,66.29,68.29,62.28,524.18,330.02,388.33
2016/10/12,82490,83140,81890,82350,513218,82018,82068,81066,81189.5,76251,73352.12,65.21,67.26,61.1,547.2,373.45,347.5
2016/10/13,82760,83050,80900,81340,626050,81914,82032,81081,81192.5,76339.59,73375.32,54.61,63.04,37.76,478.44,394.45,167.97
2016/10/14,81090,82240,80720,81590,502782,81956,81929,81114.5,81211.84,76434.16,73393.28,50,58.7,32.6,439.05,403.37,71.37
2016/10/17,81700,82540,81420,81820,653362,81988,81963,81156.5,81212.66,76525.66,73410.76,49.17,55.52,36.46,421.54,407.01,29.07
2016/10/18,81950,82010,80850,81680,443098,81756,81861,81174.5,81220.66,76614.59,73419.68,47.25,52.76,36.21,391.84,403.97,-24.26
2016/10/19,81700,82350,80410,80700,637110,81426,81722,81274,81218.34,76688.09,73421.24,37.17,47.56,16.37,285.94,380.37,-188.86
2016/10/20,80650,81290,79780,80750,509984,81308,81611,81346,81199.5,76745.59,73425.76,34.4,43.18,16.85,203.7,345.03,-282.67
2016/10/21,80400,80620,79360,79410,515654,80872,81414,81402.5,81163.84,76808.91,73426.32,23.37,36.58,-3.03,30.04,282.03,-503.99
2016/10/24,79280,80700,79080,80410,463548,80590,81289,81475,81133.16,76878.59,73426.6,26.5,33.22,13.07,-26.59,220.31,-493.79
2016/10/25,80200,81960,80200,81470,583810,80548,81152,81518,81137.34,76962.91,73430.92,37.74,34.72,43.76,13.91,179.03,-330.23
2016/10/26,81700,82300,80590,81050,539952,80618,81022,81545,81146.16,77039.09,73438.52,44.14,37.86,56.69,11.98,145.62,-267.29
2016/10/27,80950,81900,80450,80980,507290,80664,80986,81509,81172.66,77112.5,73449.16,47.73,41.15,60.88,4.74,117.44,-225.4
2016/10/28,81600,82690,81400,82570,616094,81296,81084,81506.5,81221.34,77189.41,73466.92,64.04,48.78,94.57,125.86,119.13,13.46
2016/10/31,82650,84030,82100,83950,618874,82004,81297,81630,81264,77256.16,73488.08,75.49,57.68,111.1,329.4,161.18,336.43
2016/11/01,83910,84340,82900,83560,581778,82422,81485,81673,81317.84,77332.84,73502.4,78.72,64.7,106.76,454.01,219.75,468.52
2016/11/02,83410,84460,81800,82310,676190,82674,81646,81684,81290.84,77406.91,73517.28,72.49,67.29,82.88,446.75,265.15,363.21
2016/11/03,82700,83470,82200,83280,375696,83134,81899,81755,81259.16,77511.75,73533.8,74.35,69.65,83.76,513.34,314.79,397.11
2016/11/04,83500,84100,82800,82920,543200,83204,82250,81832,81243.16,77627.5,73548.84,70.85,70.05,72.45,530.95,358.02,345.87
2016/11/07,82980,88430,82650,87830,1057918,83980,82992,82140.5,81338.66,77782.66,73583.64,78.06,72.72,88.74,930.38,472.49,915.78
2016/11/08,87930,90860,87050,89890,1097124,85246,83834,82493,81454,77953.41,73634.6,82.27,75.9,95,1397.05,657.4,1479.3
2016/11/09,89450,91670,88550,90840,1119850,86952,84813,82917.5,81560.84,78126,73691.6,85.48,79.1,98.26,1822.54,890.43,1864.21
2016/11/10,92000,95600,91500,95600,1038744,89416,86275,83630.5,81757.66,78353.91,73768.68,90.32,82.84,105.29,2514.84,1215.31,2599.05
2016/11/11,95800,97230,93000,96140,1102576,92060,87632,84358,81956.84,78581.34,73847.2,91.19,85.62,102.34,3071.66,1586.58,2970.15
2016/11/14,96100,99800,89040,91680,1518068,92830,88405,84851,82096,78766.91,73914.64,79.09,83.45,70.38,3117.12,1892.69,2448.86
2016/11/15,91340,94170,89490,90680,870318,92988,89117,85301,82222.34,78950.91,73977.4,68.79,78.56,49.25,3037.45,2121.64,1831.61
2016/11/16,90890,92800,90600,92530,683878,93326,90139,85892.5,82417,79151.75,74051.56,65.06,74.06,47.06,3087.99,2314.91,1546.16
2016/11/17,91830,92250,90870,91240,582126,92454,90935,86417,82579.5,79341.09,74120.96,60.07,69.4,41.42,2989.49,2449.83,1079.33
2016/11/18,91490,91850,89800,90720,497672,91370,91715,86982.5,82738.66,79537.25,74192.12,49.64,62.81,23.3,2836.77,2527.22,619.11
2016/11/21,90720,91800,88010,91330,650826,91300,92065,87528.5,82903.5,79739.84,74264.28,42.48,56.04,15.37,2733.45,2568.46,329.98
2016/11/22,91600,94480,90770,93340,656142,91832,92410,88122,83100.16,79960.84,74345.92,43.39,51.82,26.53,2781.7,2611.11,341.17
2016/11/23,93110,93370,92020,92970,395870,91920,92623,88718,83306.5,80175.34,74425.08,42.95,48.86,31.12,2758.27,2640.54,235.46
2016/11/24,92780,96660,92350,94550,824562,92582,92518,89396.5,83530.5,80401.66,74518.32,47.12,48.28,44.8,2834.53,2679.34,310.38
2016/11/25,96340,97860,95250,96700,279996,93778,92574,90103,83792.5,80646.16,74621.32,60.82,52.46,77.54,3033.48,2750.17,566.63
2016/11/28,96550,99300,95600,99220,321352,95356,93328,90866.5,84138.66,80905.59,74739.12,73.65,59.52,101.89,3355.82,2871.3,969.04
2016/11/29,98500,99130,94100,94520,438106,95592,93712,91414.5,84408.84,81133.66,74842.24,68.32,62.46,80.04,3195.19,2936.08,518.22
2016/11/30,95010,95110,90150,91300,488862,95258,93589,91864,84621,81332.59,74947.52,55.26,60.06,45.66,2776.05,2904.07,-256.04
2016/12/01,91890,94100,91530,92980,489010,94944,93763,92349,84868.16,81544.5,75059.56,51.51,57.21,40.12,2550.05,2833.27,-566.43
2016/12/02,92960,93450,91500,92430,410014,94090,93934,92824.5,85107.66,81739.84,75156.28,42.65,52.36,23.23,2300.05,2726.63,-853.14
2016/12/05,92500,96170,92160,95440,755494,93334,94345,93205,85384.84,81962,75254.84,47.7,50.8,41.5,2318.09,2644.92,-653.66
2016/12/06,96200,96800,94620,95300,482512,93490,94541,93475.5,85642.84,82182.09,75358.56,50.56,50.72,50.24,2294.63,2574.86,-560.46
2016/12/07,95350,97170,94820,96790,605210,94588,94923,93773,85918.84,82402.84,75469.32,57.9,53.12,67.46,2368.97,2533.68,-329.43
2016/12/08,96660,97280,94360,95110,578928,95014,94979,93748.5,86153.34,82608.59,75573.88,56.67,54.3,61.4,2266.2,2480.19,-427.98
2016/12/09,95350,95700,92870,95150,578832,95558,94824,93699,86390.5,82807.84,75673.88,56.34,54.98,59.06,2163.04,2416.76,-507.43
2016/12/12,95150,97800,94260,94460,740996,95361.6,94347.8,93837.9,86615.13,83008.15,75779.11,56.34,55.43,58.15,2002.52,2333.91,-662.77
2016/12/13,94650,96060,94230,95960,456780,95493.6,94491.8,94101.9,86859.13,83212.4,75887.43,61.16,57.34,68.79,1973.6,2261.85,-576.49
2016/12/14,96230,96750,93500,96260,801636,95388.4,94988.2,94288.6,87151.7,83410.27,75990.13,65.96,60.21,77.44,1952.38,2199.95,-495.14
2016/12/15,96390,97200,94620,96130,763680,95592,95303,94533,87432,83608.09,76101.96,67.43,62.62,77.06,1903.14,2140.59,-474.9
2016/12/16,95200,96560,94720,95280,551742,95618,95588,94761,87715.34,83795.75,76210.4,61.25,62.16,59.43,1775.06,2067.49,-584.85
2016/12/19,94500,95420,93350,93390,525428,95404.8,95383.2,94864.1,87955.87,83973.6,76314.01,44.35,56.23,20.6,1503.73,1954.73,-902.02
2016/12/20,93000,93120,90830,92510,601532,94714.4,95104,94822.5,88154.16,84157.25,76407.92,37.6,50.02,12.77,1203.8,1804.55,-1201.49
2016/12/21,92510,93400,92150,92660,381176,93993.6,94691,94807,88356.66,84332.34,76503.56,33.82,44.62,12.22,967.07,1637.05,-1339.96
2016/12/22,92490,92790,89750,90120,493564,92792,94192,94585.5,88497,84478.5,76585.36,24.08,37.77,-3.31,567.95,1423.23,-1710.56
2016/12/23,89800,91360,89620,90150,459026,91766.4,93692.2,94258.1,88622.53,84617.68,76664.97,18.38,31.31,-7.47,251.17,1188.82,-1875.3
2016/12/26,89940,90420,84190,84190,922890,89925.6,92665.2,93506.5,88667.66,84695.16,76722.44,12.26,24.96,-13.15,-475.33,855.99,-2662.64
2016/12/27,84320,85850,83860,85550,485794,88533.6,91624,93057.9,88715.13,84778.4,76782.63,12.39,20.77,-4.36,-930.62,498.67,-2858.57
2016/12/28,85500,87350,85250,85820,564542,87166.4,90580,92784.1,88777.37,84833.27,76841.41,13.41,18.32,3.59,-1255.18,147.9,-2806.16
2016/12/29,85850,86530,84820,86350,467428,86412,89602,92452.5,88852.16,84881.16,76903.44,16.12,17.58,13.19,-1452.88,-172.26,-2561.25
2016/12/30,85850,86350,84920,85560,394134,85493.6,88630,92109,88921.84,84943.66,76964.8,16.68,17.28,15.49,-1654.23,-468.65,-2371.16
2017/01/03,85560,87050,85500,86010,269450,85858.4,87892,91637.6,88994.37,85016.52,77031.25,18.64,17.73,20.44,-1757.24,-726.37,-2061.74
2017/01/04,86250,86460,83450,85130,533246,85774.4,87154,91129,89032.5,85085.59,77095.24,18.42,17.96,19.33,-1888.13,-958.72,-1858.81
2017/01/05,84710,86090,84650,85250,418844,85659.2,86412.8,90551.9,89080.8,85135.15,77164.03,19.86,18.6,22.4,-1959.58,-1158.89,-1601.37
2017/01/06,85300,85840,84510,84810,354012,85352,85882,90037,89138.66,85165.59,77226.04,19.75,18.98,21.28,-2028.33,-1332.78,-1391.1
2017/01/09,85050,86630,84960,86370,355704,85514.4,85504,89598.1,89218.37,85215.1,77291.25,38.12,25.36,63.64,-1934.63,-1453.15,-962.96
2017/01/10,86180,87850,85940,87130,458082,85737.6,85798,89231.6,89306.84,85259.75,77357.24,53.29,34.67,90.54,-1778.55,-1518.23,-520.63
2017/01/11,87560,88360,87230,87750,412296,86262.4,86018.4,88821.2,89408.03,85314.35,77432.53,64.72,44.69,104.79,-1586.53,-1531.89,-109.28
2017/01/12,87310,88160,85150,85800,532698,86372.8,86016,88298,89493.03,85355.68,77497.69,59.1,49.49,78.32,-1573.57,-1540.23,-66.69
2017/01/13,83590,86280,83550,85510,639938,86512,85932,87767,89572.34,85385.91,77564.44,53.39,50.79,58.58,-1568.62,-1545.9,-45.43
2017/01/16,85150,87640,85110,86480,563058,86533.6,86024,87327,89690.16,85427,77640.44,56.16,52.58,63.32,-1469.48,-1530.62,122.28
2017/01/17,86370,87190,84050,85220,507158,86152,85944.8,86918.4,89770.34,85451.75,77709.64,49.01,51.39,44.26,-1475.57,-1519.61,88.08
2017/01/18,85400,86190,84550,85090,406068,85619.2,85940.8,86547.4,89830.63,85483.98,77781.99,43.35,48.71,32.62,-1473.91,-1510.47,73.12
2017/01/19,85220,85470,84600,84920,312126,85443.2,85908,86160.4,89895.13,85520.65,77857.88,38.39,45.27,24.64,-1469.37,-1502.25,65.76
2017/01/20,84500,84860,81750,81780,720128,84698.4,85605.2,85743.6,89908.53,85540.6,77920.13,25.75,38.76,-0.29,-1699.55,-1541.71,-315.68
2017/01/23,82000,83370,81800,82750,462766,83952,85242.8,85373.4,89911.5,85566.41,77981.68,22.21,33.24,0.13,-1783.14,-1589.99,-386.29
2017/01/24,82420,82980,81860,82430,426562,83393.6,84772.8,85285.4,89886.13,85575.07,78038.63,18.34,28.28,-1.53,-1853.84,-1642.76,-422.15
2017/01/25,82650,82800,81410,81630,406886,82702.4,84160.8,85089.6,89854,85585.91,78087.88,13.4,23.32,-6.43,-1951.91,-1704.59,-494.64
2017/01/26,81220,83170,81210,82540,419980,82226.4,83834.8,84925.4,89857.84,85574.34,78137.52,15.83,20.82,5.85,-1933.92,-1750.46,-366.93
2017/02/03,85800,85880,83570,84690,352866,82808,83753.2,84842.6,89881.37,85570.27,78198.41,29.95,23.87,42.12,-1726.28,-1745.62,38.68
2017/02/06,84910,86480,84840,86160,502648,83490.4,83721.2,84872.6,89935.37,85589.27,78266.05,51.28,33,87.83,-1426.66,-1681.83,510.35
2017/02/07,86300,86730,85700,86120,314440,84228.8,83811.2,84878,89906.87,85622.77,78329.89,63.83,43.28,104.94,-1178.84,-1581.23,804.78
2017/02/08,86320,87110,85750,86810,356268,85264,83983.2,84962,89855.5,85654.75,78399.68,74.19,53.59,115.41,-916.21,-1448.23,1064.03
2017/02/09,87050,87330,86420,86550,287732,86066.4,84146.4,85027.2,89784.03,85672.43,78469.37,78.55,61.91,111.83,-720.74,-1302.73,1163.98
2017/02/10,86850,86980,85770,86750,389706,86477.6,84642.8,85124,89636.5,85697.09,78534.28,82.54,68.78,110.05,-543.43,-1150.87,1214.88
2017/02/13,86980,89530,86930,89120,548972,87069.6,85280,85261.4,89519.5,85738.16,78611.84,86.72,74.76,110.63,-209.26,-962.55,1506.58
2017/02/14,89380,90260,88750,90260,411744,87897.6,86063.2,85418,89495.84,85795.91,78694.52,91.14,80.22,112.99,145.88,-740.86,1773.49
2017/02/15,90480,90790,88460,89810,584512,88497.6,86880.8,85520.8,89481.3,85851.82,78777.95,89.57,83.34,102.04,386.56,-515.38,1803.88
2017/02/16,89760,92000,88810,90400,611674,89267.2,87666.8,85750.8,89445.8,85931.4,78863.52,85.6,84.09,88.61,617.8,-288.74,1813.08
2017/02/17,90500,91710,89670,90690,556330,90056,88266.8,86010,89436.66,86008.09,78950.76,83.47,83.88,82.64,815.05,-67.98,1766.08
2017/02/20,90890,91400,90050,91370,236810,90506.4,88788,86254.6,89447.53,86093.1,79038.89,85.62,84.46,87.93,1014.55,148.52,1732.06
