time,start,highest,lowest,end,vol,VOL.VOLUME,VOL.MAVOL1,VOL.MAVOL2,MACD.DIF,MACD.DEA,MACD.MACD,MA.MA5,MA.MA10,MA.MA20,MA.MA60,MA.MA120,MA.MA250,DMI.PDI,DMI.MDI,DMI.ADX,DMI.ADXR,DMA.DIF,DMA.DIFMA,TRIX.TRIX,TRIX.MATRIX,BRAR.BR,BRAR.AR,CR.CR,CR.MA1,CR.MA2,CR.MA3,CR.MA4,VR.VR,VR.MAVR,KDJ.K,KDJ.D,KDJ.J,
2011/12/13,1485.49,1504.25,1464.63,1464.63,9729,9729,10298.2,9248.3,-26.62,-20.22,-12.8,1502.78,1522.22,1545.31,1568.69,1679.43,1733.56,7.1,29.27,50.44,44.06,-38.23,-23.3,-0.23,-0.18,68.7,78.31,55.59,94.83,124.71,79.68,94.23,95.36,90.35,18.39,25.44,4.29
2011/12/14,1474.5,1487.5,1405.5,1421,9073,9073,9945.2,9566.2,-32.69,-22.71,-19.95,1482.88,1510.42,1534.56,1562.81,1677.16,1732.43,5.31,40.04,57.9,48.01,-48.92,-26.73,-0.27,-0.19,62.85,67.13,46.33,92.13,124.09,80.8,94.43,80.56,91.99,15.34,22.08,1.88
2011/12/15,1422.5,1427,1375.5,1407.25,7056,7056,9225.6,9213.8,-38.16,-25.8,-24.72,1459.47,1495.77,1524.16,1556.92,1674.51,1731.19,4.5,42.85,64.5,52.73,-61.83,-31.26,-0.31,-0.21,58.64,61.55,37.83,89.89,122.65,82.23,94.8,78.82,90.86,15.66,19.94,7.11
2011/12/16,1405.5,1431.25,1396,1417.2,10767,10767,9344.8,9163.3,-41.23,-28.89,-24.68,1445.01,1481.89,1516.18,1552.37,1671.94,1729.96,5.32,38.2,67.66,56.99,-73.82,-37.04,-0.34,-0.23,61.9,65.45,41.08,87,120.17,83.47,94.99,96.14,89.56,18.08,19.32,15.6
2011/12/19,1423,1424,1399.5,1408.25,10643,10643,9453.6,9944.1,-43.87,-31.89,-23.98,1423.66,1468.51,1507.43,1547.66,1669.39,1728.75,4.89,35.14,69.92,60.69,-85.57,-43.88,-0.38,-0.26,61.77,64.08,44.08,82.32,116.77,84.94,94.84,96.61,90.09,18.82,19.15,18.16
2011/12/20,1405,1436,1403.5,1425,9993,9993,9506.4,9902.3,-44.11,-34.33,-19.56,1415.74,1459.26,1501.33,1545.54,1666.9,1727.6,8.39,31.3,66.44,62.33,-92.94,-51.24,-0.41,-0.28,63.68,65.53,44.31,76.6,112.73,86.32,94.83,96.07,90.59,22.78,20.36,27.62
2011/12/21,1424.78,1452.25,1412.13,1423.75,9284,9284,9548.6,9746.9,-43.89,-36.24,-15.3,1416.29,1449.58,1494.23,1543.21,1664.24,1726.37,12.71,27.09,57.78,61.03,-100.74,-59.01,-0.43,-0.31,63.37,66.63,43.07,71.24,108.58,87.81,94.7,81.81,88.33,25.72,22.15,32.86
2011/12/22,1424.27,1435.5,1410.48,1420.5,10983,10983,10334,9779.8,-43.48,-37.69,-11.58,1418.94,1439.21,1487.8,1541.45,1661.71,1725.03,11.59,25.28,51.89,58.42,-108.59,-67.31,-0.44,-0.34,65.49,66.25,43.14,65.93,104.16,89.46,94,81.4,88.47,27.88,24.06,35.53
2011/12/23,1423.39,1439,1416.99,1427.25,7634,7634,9707.4,9526.1,-42.12,-38.58,-7.09,1420.95,1432.98,1481.83,1539.93,1659.06,1723.71,11.94,23.2,46.22,54.93,-112.75,-75.52,-0.45,-0.36,70.16,69.42,45.61,61.07,99.83,90.92,93.23,95.12,91.19,31.99,26.7,42.56
2011/12/26,1421.58,1426.58,1419.99,1424.81,46,46,7588,8520.8,-40.77,-39.02,-3.52,1424.26,1423.96,1476.67,1538.36,1656.49,1722.43,11.58,22.5,42.17,51.29,-119.21,-84.26,-0.45,-0.39,72.68,74.88,48.74,57.39,95.02,92.26,92.93,103.9,92.49,36,29.8,48.4
2011/12/27,1421.58,1438.25,1410.5,1433.58,7898,7898,7169,8337.7,-38.55,-38.92,0.74,1425.99,1420.86,1471.54,1537.19,1654.07,1721.1,15.18,19.84,33.93,46.33,-119.98,-92.43,-0.44,-0.41,70.12,74.03,52.48,55.08,89.96,93.48,92.69,101.07,93.23,49.23,36.28,75.12
2011/12/28,1427.43,1437,1376.75,1377.41,10685,10685,7449.2,8498.9,-40.85,-39.31,-3.09,1416.71,1416.5,1463.46,1535.53,1651.11,1719.54,11.71,28.1,35.99,43.37,-121.24,-99.67,-0.44,-0.42,68.27,74.12,53.51,52.62,85.11,94.38,92.32,100.45,93.96,33.11,35.22,28.88
2011/12/29,1383.75,1386,1338.6,1372.25,684,684,5389.4,7861.7,-42.6,-39.97,-5.27,1407.06,1413,1454.38,1533.5,1647.9,1718.04,9.7,37.09,42.43,43.1,-121.89,-105.67,-0.44,-0.43,61.93,65.69,48.68,49.04,81.25,95.01,92.18,91.73,95.61,31.94,34.13,27.57
2011/12/30,1372,1406.5,1365,1395.14,10471,10471,5956.8,7832.1,-41.66,-40.31,-2.71,1400.65,1410.8,1446.34,1531.56,1644.79,1716.72,15.57,31.61,40.02,42.22,-122.09,-110.5,-0.44,-0.44,69.61,75.19,54.47,46.38,77.91,95.63,91.85,110.03,100.38,37.88,35.38,42.88
2012/01/03,1404,1410.5,1400.75,1400.75,5251,5251,6997.8,7292.9,-40,-40.25,0.49,1395.84,1410.05,1439.28,1530.07,1641.82,1715.42,16.19,29.73,37.01,40.74,-120.68,-114.01,-0.44,-0.44,73.18,76.57,59.68,44.98,74.96,96.46,91.57,121.22,104.73,43.48,38.08,54.28
2012/01/04,1432,1437.5,1411.49,1416,11062,11062,7630.6,7399.8,-37.03,-39.6,5.14,1392.31,1409.15,1434.2,1528.36,1638.85,1714.16,24.25,25.55,27.18,36.86,-119.03,-116.62,-0.42,-0.44,83.82,77.56,66.95,44.67,72.38,97.01,91.47,145.21,111.62,54.68,43.61,76.82
2012/01/05,1420.25,1436.2,1401.35,1411.55,10054,10054,7504.4,7476.8,-34.63,-38.61,7.95,1399.14,1407.93,1428.75,1526.59,1635.92,1712.85,21.02,26.02,22.45,32.75,-117.2,-118.27,-0.41,-0.44,78.32,74.1,61.48,45.39,69.46,97.32,90.94,120.42,114.85,60.68,49.3,83.43
2012/01/06,1412.5,1421.25,1394.99,1403.25,10053,10053,9378.2,7383.8,-33.02,-37.49,8.94,1405.34,1406.2,1422.7,1524.19,1632.82,1711.41,18.83,25.83,20.52,29.25,-115.1,-118.92,-0.39,-0.43,76.31,72.72,61.39,46.47,66.69,97.4,90.13,104.31,115.49,62.08,53.56,79.11
2012/01/09,1389,1429.25,1384.25,1426.75,1038,1038,7491.6,6724.2,-29.51,-35.9,12.77,1411.65,1406.15,1419.57,1522.46,1629.85,1709.92,15.62,25.5,21.52,27.04,-110.96,-118.74,-0.36,-0.42,78.95,77.78,62.11,47.81,63.65,97.24,89.46,95.77,116.16,70.87,59.33,93.95
2012/01/10,1421.92,1470.5,1415.75,1465.7,11159,11159,8673.2,7835.5,-23.32,-33.38,20.13,1424.65,1410.24,1417.1,1521.02,1627.13,1708.57,27.16,20.57,19.31,24.83,-103.37,-117.15,-0.32,-0.41,83.79,84.55,66.09,49.37,60.63,96.88,88.85,95.66,113.77,79.37,66.01,106.08
2012/01/11,1458.5,1498.5,1455.95,1493.75,10505,10505,8561.8,8096.2,-15.96,-29.9,27.87,1440.2,1416.26,1418.56,1520.08,1624.65,1707.31,32.86,17.53,22.48,24.16,-95.31,-114.69,-0.27,-0.39,88.4,92.07,75.08,51.63,58.31,96.71,88.05,107.8,111.53,85.25,72.42,110.92
2012/01/12,1491.06,1509,1484.74,1497,9905,9905,8532,8018.2,-9.75,-25.87,32.23,1457.3,1428.22,1422.36,1519.49,1622.09,1706.1,33.79,15.98,26.28,24.77,-81.52,-110.72,-0.2,-0.36,91.37,96.54,85.53,53.47,56.2,96.52,86.96,129.26,108.87,87.39,77.41,107.35
2012/01/13,1495.75,1498.25,1466.74,1490.75,10610,10610,8643.4,9010.8,-5.28,-21.75,32.94,1474.8,1440.07,1426.53,1519.08,1619.56,1704.79,29.83,20.8,23.87,24.51,-67.55,-105.28,-0.14,-0.33,88.2,92.59,87.43,55.3,54.44,96.21,85.91,106.75,106.59,86.72,80.52,99.12
2012/01/16,1473.49,1500.5,1469.75,1492.18,9679,9679,10371.6,8931.6,-1.6,-17.72,32.24,1487.88,1449.76,1430.28,1519.03,1617.09,1703.45,27.2,18.38,22.58,23.96,-54.88,-98.56,-0.09,-0.29,85.96,97.11,85.11,56.95,53.38,95.82,84.88,105.86,106.85,86.65,82.56,94.83
2012/01/17,1496.5,1535,1490.4,1521.15,10560,10560,10251.8,9462.5,3.61,-13.45,34.13,1498.96,1461.81,1435.93,1519.25,1614.93,1702.29,35.39,15.38,27.39,24.94,-40.62,-90.55,-0.03,-0.24,100.29,110.83,98.77,58.68,53.36,95.26,83.78,127.42,112.13,88.04,84.39,95.34
2012/01/18,1517.99,1528.5,1497,1519.75,11227,11227,10396.2,9479,7.54,-9.26,33.59,1504.16,1472.18,1440.67,1518.85,1612.64,1701.09,31.23,13.57,30.83,26.62,-27.5,-81.4,0.03,-0.2,93.13,104.09,102.17,60.94,53.05,94.63,82.86,105.26,113.73,88.65,85.81,94.34
2012/01/19,1519,1538.25,1509,1515.75,10499,10499,10515,9523.5,10.22,-5.36,31.15,1507.91,1482.61,1445.27,1518.04,1610.35,1700.02,31.47,12.06,34.76,28.95,-14.27,-71.11,0.08,-0.14,105.16,106.72,112.84,64.15,52.17,93.69,81.98,104.53,113.18,87.57,86.39,89.91
2012/01/20,1515.25,1535.25,1498.5,1529.75,11528,11528,10698.6,9671,13.31,-1.63,29.88,1515.71,1495.26,1450.73,1516.96,1608.15,1698.93,27.08,14.36,33.6,30.28,0.28,-59.57,0.12,-0.09,114.88,122.55,129,68.02,51.67,92.85,81,125.17,112.5,89.4,87.4,93.4
2012/01/23,1528.75,1565,1511.99,1559.49,11846,11846,11132,10751.8,17.96,2.29,31.34,1529.19,1508.53,1457.34,1515.68,1606.81,1698.04,32.55,11.66,37.51,32.34,14.79,-46.99,0.17,-0.04,130.52,141.35,165.77,71.08,51.83,91.51,80.22,146.99,119.2,91.25,88.68,96.38
2012/01/24,1556.5,1568.5,1533.95,1541.1,12119,12119,11443.8,10847.8,19.93,5.82,28.22,1533.16,1516.06,1463.15,1514.02,1605.35,1697.05,29.77,10.21,40.77,34.75,24.27,-34.23,0.21,0.02,122.21,132.86,166.09,74.99,52.81,90.15,79.51,120.25,121.6,85.19,87.52,80.54
2012/01/25,1545.49,1581.5,1535.45,1576,11829,11829,11564.2,10980.2,24.03,9.46,29.13,1544.41,1524.29,1470.27,1513.69,1604.2,1696.22,29.52,8.57,44.83,37.63,33.88,-21.31,0.25,0.07,134.51,147.32,170.81,78.51,54.77,88.54,79.04,145.84,124.67,88.53,87.85,89.88
2012/01/26,1581.5,1620,1567.49,1607.5,12425,12425,11949.4,11232.2,29.48,13.46,32.03,1562.76,1535.34,1481.78,1514.01,1603.04,1695.37,37.15,7.08,51.45,41.58,45.5,-8.61,0.3,0.12,137.33,144.43,185.26,83.65,57.25,86.78,78.67,148.36,131.86,89.58,88.43,91.88
2012/01/27,1605,1623.25,1596,1618.7,11436,11436,11931,11314.8,34.31,17.63,33.35,1580.56,1548.14,1494.1,1514.37,1601.8,1694.5,34.77,6.41,56.42,45.82,58.23,3.97,0.34,0.16,134.9,143.37,188.46,90.41,59.45,85.06,78.62,177.35,143.99,91.91,89.59,96.55
2012/01/30,1620.3,1621.25,1595,1607,10324,10324,11626.6,11379.3,36.76,21.46,30.61,1590.06,1559.63,1504.69,1513.8,1600.33,1693.57,31.47,6.17,59.51,49.73,69.11,16.37,0.39,0.21,129.17,136.44,194.82,100.78,62.18,82.89,78.63,178.71,152.92,90.32,89.83,91.29
2012/01/31,1617.49,1629.5,1576.1,1587.75,7300,7300,10662.8,11053.3,36.74,24.51,24.44,1599.4,1566.28,1514.04,1513.07,1598.59,1692.57,25.73,11.49,53.43,50.79,75.68,28,0.41,0.25,121.92,124.25,182.46,110.78,65.07,80.38,78.73,156.61,154.52,82.92,87.53,73.71
2012/02/01,1587,1625,1575.49,1618.75,12324,12324,10761.8,11163,38.77,27.36,22.81,1607.95,1576.18,1524.18,1512.43,1597.08,1691.64,21.53,9.82,48.84,50.23,84.15,39.16,0.44,0.29,129.03,129.04,179.08,120.35,68.56,77.91,78.84,169.86,162.79,85.88,86.98,83.68
2012/02/02,1614.49,1632.5,1604.99,1628.25,11475,11475,10571.8,11260.6,40.68,30.03,21.3,1612.1,1587.43,1535.02,1511.97,1595.5,1690.74,22.07,8.89,47.05,49.32,94.15,50,0.46,0.33,129.26,129.83,189.85,130.32,72.86,75.83,78.89,173.69,167.43,89.41,87.79,92.65
2012/02/03,1625,1635.5,1609.25,1622,10553,10553,10395.2,11163.1,41.21,32.26,17.89,1612.75,1596.66,1545.96,1511.92,1593.66,1690.02,21.07,8.05,46.39,48.48,101.91,60.17,0.47,0.36,142.45,141.56,212.68,140.43,78.86,73.91,78.92,173.93,171.69,88.51,88.03,89.47
2012/02/06,1615.63,1628.25,1596.49,1620.98,11504,11504,10631.2,11128.9,41.07,34.03,14.1,1615.55,1602.81,1555.67,1511.92,1591.86,1689.2,18.61,11.79,39.54,45.93,106.58,69.35,0.48,0.39,146.75,154.37,245.48,151.4,84.73,72.36,79.13,155.88,168.11,87.5,87.85,86.8
2012/02/07,1622.41,1651.5,1607.25,1646.99,11321,11321,11435.4,11049.1,42.58,35.74,13.68,1627.38,1613.39,1564.72,1512.06,1589.99,1688.48,23.97,9.93,40.08,44.26,114.78,78.4,0.49,0.42,143.38,149.59,239.55,159.77,90.65,71.18,79.49,156.69,164.45,89.88,88.53,92.58
2012/02/08,1650.5,1665.75,1638.49,1664.39,12305,12305,11431.6,11096.7,44.66,37.52,14.27,1636.53,1622.24,1573.26,1512.38,1588,1687.83,26.82,8.93,42.92,43.88,121.07,87.12,0.49,0.44,141.19,148.46,243.46,167.46,97.24,70.35,79.91,163.46,165.59,92.75,89.94,98.38
2012/02/09,1659.82,1670.5,1648.08,1653.83,11397,11397,11416,10993.9,44.93,39,11.86,1641.63,1626.86,1581.1,1512.67,1586.3,1687.08,26.33,8.15,45.72,44.4,123.4,94.91,0.5,0.46,128.35,153.29,235.73,175.16,104.22,70.05,80.18,137.79,160.24,89.32,89.73,88.49
2012/02/10,1653.48,1659.25,1627.43,1657.5,11048,11048,11515,10955.1,44.93,40.19,9.49,1648.72,1630.74,1589.44,1513.38,1585.03,1686.38,23.03,15.25,38.47,42.71,125.2,101.6,0.5,0.47,121.39,147.78,225.35,183.53,111.24,70.01,80.49,161.37,158.19,88.32,89.26,86.44
2012/02/13,1659.45,1667.5,1636.5,1649.68,11061,11061,11426.4,11028.8,43.8,40.91,5.77,1654.47,1635.01,1597.32,1514.59,1583.68,1685.59,23.48,13.37,35.31,40.59,127.59,107.45,0.49,0.48,120.22,145.53,245.73,191.5,117.38,70.47,80.8,159.84,155.84,84.91,87.81,79.11
2012/02/14,1646.5,1652,1615.98,1623.75,11307,11307,11423.6,11429.5,40.34,40.8,-0.92,1649.85,1638.61,1602.45,1515.27,1581.96,1684.95,20.15,19.55,25.65,36.33,129.56,112.84,0.48,0.48,111.01,128.12,229.06,198.85,122.99,71.16,81.13,143.63,153.8,68.88,81.5,43.65
2012/02/15,1618,1643.5,1618,1633.25,10500,10500,11062.6,11247.1,37.93,40.22,-4.59,1643.6,1640.06,1608.12,1516.71,1580.4,1684.39,18.05,17.52,18.75,31.3,128.7,117.29,0.45,0.48,106.91,124.41,200.83,206.11,129.41,72.78,81.53,143.07,151.53,62.48,75.16,37.12
2012/02/16,1634,1639.25,1598.38,1619.74,10960,10960,10975.2,11195.6,34.53,39.08,-9.11,1636.8,1639.21,1613.32,1517.61,1578.46,1683.66,15.15,22.43,18.93,27.77,125.86,120.46,0.43,0.48,95.46,107.24,169.25,211.16,136.97,74.19,82.1,122.75,144.74,52.12,67.48,21.41
2012/02/17,1620.03,1643.75,1617.22,1634.75,11582,11582,11082,11298.5,32.67,37.8,-10.26,1632.25,1640.49,1618.57,1519.03,1576.7,1682.99,15.34,20.02,17.3,24.78,124.93,122.77,0.4,0.47,98.69,109.42,166.57,214.85,146.14,75.64,82.66,124.05,142.45,51.56,62.17,30.33
2012/02/20,1639.5,1655.25,1636,1644.82,34143,34143,15698.4,13562.4,31.64,36.57,-9.85,1631.25,1642.86,1622.83,1520.67,1574.99,1682.22,18.91,18.26,12.86,21.37,124.2,124.53,0.37,0.46,110.07,119.39,189.16,219.94,154.81,77.77,83.19,164.06,142.9,55.84,60.06,47.39
2012/02/21,1646.75,1691.75,1636.42,1687.25,24795,24795,18396,14909.8,33.86,36.03,-4.33,1643.95,1646.9,1630.14,1523.32,1573.37,1681.59,29,14.35,18.84,20.65,124.79,125.53,0.36,0.44,122.24,121.8,199.96,224.6,163.23,80.21,83.94,176.84,145.74,68.95,63.02,80.8
2012/02/22,1685.5,1726,1681.5,1718.5,11198,11198,18535.6,14799.1,37.71,36.36,2.69,1661,1652.3,1637.27,1526.36,1571.99,1681.18,36.95,11.97,28.04,22.76,125.11,125.93,0.36,0.43,120.14,122.89,203.7,226.77,170.74,82.84,84.81,177.38,151.36,77.34,67.8,96.43
2012/02/23,1723,1736.75,1709.25,1723,23407,23407,21025,16000.1,40.65,37.22,6.86,1681.65,1659.22,1643.04,1529.43,1570.91,1680.72,37.18,10.7,35.83,26.49,126,126.19,0.36,0.41,127.19,125.85,219.75,224.71,177.64,85.38,85.8,217.86,163.82,81.58,72.39,99.96
2012/02/24,1722.25,1727.75,1703.49,1710.75,19066,19066,22521.8,16801.9,41.52,38.08,6.87,1696.85,1664.55,1647.64,1532.04,1569.98,1680.3,33.57,11.97,39.14,30.11,125.25,126.2,0.37,0.4,121.22,119.94,202.56,220.1,185.67,88.17,86.97,201.71,176.99,81.46,75.41,93.55
2012/02/27,1705.5,1716.75,1685.6,1704,24271,24271,20547.4,18122.9,41.18,38.7,4.97,1708.7,1669.97,1652.49,1534.51,1568.72,1679.92,29.34,17.69,35.03,31.51,124.94,125.93,0.37,0.39,115.79,116.97,196.32,214.47,192.18,91.23,88.69,158.47,182.72,79.75,76.86,85.53
2012/02/28,1706.5,1726.75,1687.2,1718.54,38150,38150,23218.4,20807.2,41.61,39.28,4.66,1714.95,1679.45,1659.03,1537.45,1567.76,1679.6,28.71,14.94,34.04,32.24,128.21,125.8,0.38,0.38,113.1,112.5,184.31,210.51,197.12,94.57,90.31,177.27,184.92,82.11,78.61,89.12
2012/02/29,1718.75,1735.5,1671.5,1676,16787,16787,24336.2,21435.9,38.08,39.04,-1.92,1706.45,1683.72,1661.89,1540.09,1566.68,1679.27,22.24,17.1,28.05,31.04,127.46,125.67,0.37,0.37,109.43,107.37,168.38,206.53,199.94,98.9,91.93,171.55,184.04,71.13,76.12,61.17
2012/03/01,1680.5,1705.5,1671,1702.25,14624,14624,22579.6,21802.3,36.97,38.63,-3.31,1702.3,1691.97,1665.59,1543.12,1565.76,1678.97,19.51,15.18,23.6,28.91,130.15,126.1,0.36,0.37,107.14,105.05,153.67,204.94,201.81,103.32,93.52,173.48,183.39,69.34,73.86,60.31
2012/03/02,1701.5,1713.25,1682.05,1694,17437,17437,22253.8,22387.8,35.03,37.91,-5.76,1698.95,1697.9,1669.19,1545.95,1564.78,1678.72,20.12,13.45,22.53,27.09,130.6,126.67,0.35,0.36,97.17,97.9,141.87,202.66,202.98,108.02,95.17,147.13,171.6,65.36,71.03,54.02
2012/03/05,1692.5,1698.25,1651.49,1660.5,20054,20054,21410.4,20978.9,30.43,36.41,-11.96,1690.25,1699.47,1671.17,1548.8,1563.73,1678.5,16.81,21.98,19.9,25.04,127.51,127,0.32,0.36,88.63,88.88,120.23,197.72,204.68,112.75,96.59,124.64,158.76,47.09,63.05,15.19
2012/03/06,1665.25,1671.25,1601.5,1612.2,567107,567107,127201.8,75210.1,22.63,33.66,-22.05,1669,1691.97,1669.44,1550.42,1562.11,1678.17,13.11,32.93,26.52,25.46,116.26,126.15,0.28,0.35,84.21,83.33,103.61,193.24,206.32,117.44,97.86,30.71,137.46,34.03,53.38,-4.65
2012/03/07,1614.75,1633,1605.25,1630.75,15243,15243,126893,75614.6,17.74,30.47,-25.47,1659.95,1683.2,1667.75,1553.19,1560.94,1677.91,11.9,29.9,31.24,27.11,103.54,123.99,0.24,0.34,87.91,89.99,99.47,189.99,208.05,122.56,98.84,33.1,113.43,29.97,45.57,-1.25
2012/03/08,1630,1662.75,1623.5,1656,16332,16332,127234.6,74907.1,15.72,27.52,-23.6,1650.7,1676.5,1667.86,1557.11,1559.96,1677.65,20.23,26,25.88,26.76,91.27,120.52,0.2,0.32,87.74,89.84,109.88,188.44,208.75,127.18,99.8,33.65,90.45,33.53,41.56,17.48
2012/03/09,1661.5,1687.5,1645.5,1683.5,18098,18098,127366.8,74810.3,16.15,25.25,-18.19,1648.6,1673.78,1669.16,1561.71,1559.32,1677.41,25.6,22.4,20.39,24.94,82.32,116.23,0.17,0.3,91.94,90.27,112.48,185.97,208.83,131.09,101.04,34.55,67.3,42.75,41.96,44.35
2012/03/12,1682,1705.75,1666,1689.99,20190,20190,127394,74402.2,16.83,23.56,-13.48,1654.5,1672.38,1671.18,1566.26,1559.31,1677.22,28.27,19.45,19.85,23.49,75.03,111.24,0.15,0.27,95.29,92.91,119.6,179.07,208.92,134.25,102.61,37.86,49.08,50.52,44.81,61.92
2012/03/13,1696.25,1702.25,1679,1682.18,20788,20788,18130.2,72666,16.54,22.16,-11.24,1668.47,1668.74,1674.09,1570.82,1559.24,1676.93,25.97,17.87,19.46,22.33,65.76,104.99,0.14,0.24,99.48,91.92,127.18,169.44,208.38,137.34,103.86,37.38,34.54,57.74,49.12,74.99
2012/03/14,1685.5,1701,1657,1669,14693,14693,18020.2,72456.6,15.07,20.74,-11.34,1676.13,1668.04,1675.88,1574.89,1560.21,1676.61,22.04,22.72,14.33,20.05,60,98.24,0.12,0.22,94.72,86.81,113.27,159.02,206.57,140.92,105.2,35.12,35.27,58.63,52.29,71.31
2012/03/15,1664.99,1688.5,1655.5,1684,16788,16788,18111.4,72673,14.95,19.58,-9.27,1681.72,1666.21,1679.09,1579.23,1561.22,1676.36,19.49,20.62,11.04,17.47,52.72,90.5,0.11,0.19,93.91,88.89,102.37,148.03,203.03,144.7,106.59,35.72,35.71,65.46,56.68,83.03
2012/03/16,1676.5,1689.5,1663,1671.5,12661,12661,17024,72195.4,13.69,18.4,-9.44,1679.32,1663.96,1680.93,1583.41,1562.43,1676.07,17.97,18.62,8.4,14.88,45.11,81.95,0.1,0.17,92.9,89.04,101.16,139.02,196.77,148.48,107.78,35.66,36.05,66.03,59.8,78.48
2012/03/19,1674.75,1682,1664.88,1676.25,17520,17520,16490,71942,12.92,17.31,-8.78,1676.57,1665.54,1682.51,1587.56,1563.75,1675.69,16.76,17.37,6.51,12.49,41.69,73.37,0.09,0.15,97.83,92.28,106.74,131.35,189.97,152.64,109.36,36.53,36.38,67.57,62.39,77.93
2012/03/20,1675,1677.5,1645,1647.03,15575,15575,15447.4,16788.8,9.84,15.81,-11.95,1669.57,1669.03,1680.5,1591.27,1564.81,1675.2,14.61,23,11.02,12.07,41.56,65.9,0.08,0.13,93.97,89.85,98.05,125.64,182.77,156.49,110.88,36.31,36.12,54.58,59.78,44.17
2012/03/21,1648.99,1660.5,1631.24,1637.5,19102,19102,16329.2,17174.7,6.55,13.96,-14.82,1663.28,1669.7,1676.45,1594.66,1565.93,1674.69,12.89,25.83,17.42,13.6,39.35,59.48,0.06,0.11,99.94,93.47,99.25,120.13,176.48,160.03,112.21,35.94,35.88,39.19,52.92,11.72
2012/03/22,1634.5,1642,1600.55,1613.75,19479,19479,16867.4,17489.4,2.01,11.57,-19.12,1649.22,1665.47,1670.99,1598.6,1567.07,1674,10.81,33.61,27.11,17.46,32.79,53.63,0.03,0.1,90.64,83.86,91.83,115,170.84,163.15,113.15,33.69,35.64,30.31,45.38,0.16
2012/03/23,1611.49,1632.24,1607.88,1622.5,17724,17724,17880,17452,-0.87,9.08,-19.91,1639.43,1659.38,1666.57,1602.77,1568.14,1673.31,9.74,30.29,34.03,22.19,24.06,47.81,0,0.08,98.89,92.58,95.79,110.93,164.53,165.69,114.17,36.48,35.77,27.4,39.39,3.42
2012/03/26,1631,1647,1617.5,1646.5,18100,18100,17996,17243,-1.21,7.02,-16.47,1633.47,1655.03,1663.7,1606.96,1569.26,1672.77,14.62,26.62,32.62,25.17,16.62,41.97,-0.02,0.06,98.47,89.03,96.01,109.58,159.44,167.99,115.7,37.33,36.04,33.51,37.43,25.68
2012/03/27,1645.5,1664.5,1639.75,1650.7,20488,20488,18978.6,17213,-1.12,5.39,-13.03,1634.18,1651.88,1660.31,1611.13,1570.6,1672.13,20.51,23.83,25.44,25.25,10.88,36.48,-0.03,0.05,96.56,89.28,97.5,109.02,155.06,170,117.29,35.55,35.88,41.14,38.67,46.08
2012/03/28,1648.5,1654,1627.25,1633.5,32993,32993,21756.8,19043,-2.41,3.83,-12.49,1633.38,1648.32,1658.18,1614.75,1571.55,1671.53,18.14,26.48,23.51,24.75,5.06,30.99,-0.04,0.03,84.81,79.61,86,109,151.72,171.45,118.94,30.98,34.99,39.77,39.03,41.25
2012/03/29,1634,1642.5,1617.7,1623.25,31752,31752,24211.4,20539.4,-4.22,2.22,-12.88,1635.28,1642.25,1654.23,1618.28,1572.43,1670.95,16.14,27.8,24.38,24.65,-3.17,25.4,-0.06,0.01,77.23,71.59,71.25,107.19,148.45,172.39,120.72,28.45,33.75,35.8,37.96,31.5
2012/03/30,1624.5,1645,1618.75,1637,40760,40760,28818.6,23349.3,-4.48,0.88,-10.73,1638.18,1638.8,1651.38,1622.18,1573.19,1670.41,15.35,24.51,23.98,24.45,-8.76,20.01,-0.07,-0.01,78.66,74.02,66.51,105.52,144.32,173,122.17,30.54,33.22,39.66,38.52,41.93
2012/04/04,1630.5,1631,1589.2,1596,16148,16148,28428.2,23212.1,-7.91,-0.88,-14.07,1628.07,1630.78,1648.16,1625,1573.73,1669.62,12.29,31.95,29.82,25.99,-17.52,14.09,-0.08,-0.02,73.55,69.98,63.01,103.16,139.23,173.61,123.72,30.65,32.25,29.45,35.5,17.35
2012/04/05,1586,1607.5,1582,1597.88,22613,22613,28853.2,23915.9,-10.36,-2.77,-15.17,1617.53,1625.85,1647.44,1627.2,1574.11,1668.87,10.95,31.54,35.15,28.61,-23.58,7.58,-0.1,-0.04,76.2,74.09,63.02,100.2,134.01,174.24,125.23,34.38,31.76,26.05,32.35,13.45
2012/04/06,1604.25,1606.75,1591.35,1601,317,317,22318,22037.4,-11.91,-4.6,-14.62,1611.03,1622.2,1645.95,1628.99,1574.53,1668.15,10.17,29.31,38.96,31.56,-27.73,0.87,-0.12,-0.06,75,71.55,61.79,97.47,127.61,175.1,126.5,29.68,30.78,25.04,29.91,15.3
2012/04/09,1610.5,1626,1604.5,1606.35,21458,21458,20259.2,22235.3,-12.56,-6.19,-12.74,1607.65,1621.46,1643.47,1630.81,1575.15,1667.48,18,25.88,32.96,31.96,-28.44,-5.26,-0.13,-0.07,84.42,77.54,65.65,94.36,122.27,175.81,127.67,33.04,31.12,26.53,28.79,22.03
2012/04/10,1613.25,1631,1578.5,1591.74,30817,30817,18270.6,23544.6,-14.09,-7.77,-12.64,1598.6,1618.39,1638.88,1632.49,1575.79,1666.65,14.02,31.1,34.36,32.65,-30.98,-10.76,-0.15,-0.09,79.42,72.15,67.71,90.89,117.26,176.09,128.87,30.01,31.38,22.82,26.8,14.87
